Id,Name,Type,TcgDate,OcgDate,Artwork
43378076,Rasetsu,Spirit Monster,11/08/2013,07/20/2013,https://images.ygoprodeck.com/images/cards_cropped/43378076.jpg
43383478,Rank-Up-Magic Raptor's Force,Spell Card,08/06/2015,04/25/2015,https://images.ygoprodeck.com/images/cards_cropped/43383478.jpg
43385557,Magical Android,Synchro Monster,08/09/2008,04/19/2008,https://images.ygoprodeck.com/images/cards_cropped/43385557.jpg
43387895,Supreme King Dragon Starving Venom,Fusion Monster,08/03/2017,04/15/2017,https://images.ygoprodeck.com/images/cards_cropped/43387895.jpg
43405287,D - Chain,Trap Card,08/16/2006,05/18/2006,https://images.ygoprodeck.com/images/cards_cropped/43405287.jpg
43411769,Guardragon Garmides,Effect Monster,01/31/2019,10/13/2018,https://images.ygoprodeck.com/images/cards_cropped/43411769.jpg
43413875,Flower Cardian Zebra Grass with Moon,Effect Monster,08/18/2016,05/14/2016,https://images.ygoprodeck.com/images/cards_cropped/43413875.jpg
43417563,Commencement Dance,Spell Card,09/16/2002,07/13/2000,https://images.ygoprodeck.com/images/cards_cropped/43417563.jpg
43422537,Double Summon,Spell Card,08/15/2007,05/12/2007,https://images.ygoprodeck.com/images/cards_cropped/43422537.jpg
43426903,Reptilianne Gorgon,Effect Monster,11/17/2009,07/18/2009,https://images.ygoprodeck.com/images/cards_cropped/43426903.jpg
43434803,The Shallow Grave,Spell Card,10/20/2002,09/28/2000,https://images.ygoprodeck.com/images/cards_cropped/43434803.jpg
43436049,Junk Breaker,Effect Monster,08/03/2017,03/20/2015,https://images.ygoprodeck.com/images/cards_cropped/43436049.jpg
43452193,Mirror Gate,Trap Card,08/15/2007,05/12/2007,https://images.ygoprodeck.com/images/cards_cropped/43452193.jpg
43455065,Magical Spring,Spell Card,08/14/2014,04/19/2014,https://images.ygoprodeck.com/images/cards_cropped/43455065.jpg
43464884,Three Trolling Trolls,Tuner Monster,05/03/2018,01/13/2018,https://images.ygoprodeck.com/images/cards_cropped/43464884.jpg
43476205,Rank-Up-Magic Revolution Force,Spell Card,05/14/2015,02/14/2015,https://images.ygoprodeck.com/images/cards_cropped/43476205.jpg
43487744,White Hole,Trap Card,09/01/2002,08/26/1999,https://images.ygoprodeck.com/images/cards_cropped/43487744.jpg
43490025,Number F0: Utopic Future Slash,XYZ Monster,07/23/2020,02/24/2017,https://images.ygoprodeck.com/images/cards_cropped/43490025.jpg
43500484,Darkworld Thorns,Normal Monster,03/08/2002,05/27/1999,https://images.ygoprodeck.com/images/cards_cropped/43500484.jpg
43502497,Pendulum Witch,Pendulum Effect Monster,04/25/2024,10/20/2023,https://images.ygoprodeck.com/images/cards_cropped/43502497.jpg
43509019,Toon Defense,Trap Card,07/27/2005,03/21/2002,https://images.ygoprodeck.com/images/cards_cropped/43509019.jpg
43513897,Constellar Acubens,Effect Monster,02/01/2013,01/24/2012,https://images.ygoprodeck.com/images/cards_cropped/43513897.jpg
43527730,Mikanko Water Arabesque,Spell Card,01/19/2023,08/20/2022,https://images.ygoprodeck.com/images/cards_cropped/43527730.jpg
43528009,Gold Moon Coin,Spell Card,07/11/2019,05/18/2019,https://images.ygoprodeck.com/images/cards_cropped/43528009.jpg
43530283,Hourglass of Courage,Effect Monster,02/08/2011,07/05/1999,https://images.ygoprodeck.com/images/cards_cropped/43530283.jpg
43534808,Token Collector,Effect Monster,10/13/2018,07/14/2018,https://images.ygoprodeck.com/images/cards_cropped/43534808.jpg
43543777,Izanami,Spirit Monster,08/09/2008,09/19/2009,https://images.ygoprodeck.com/images/cards_cropped/43543777.jpg
43573231,Morpho Butterspy,Effect Monster,04/28/2012,02/18/2012,https://images.ygoprodeck.com/images/cards_cropped/43573231.jpg
43575579,Afterglow,Spell Card,06/18/2020,06/20/2020,https://images.ygoprodeck.com/images/cards_cropped/43575579.jpg
43577607,Yang Zing Prana,Spell Card,08/14/2014,04/19/2014,https://images.ygoprodeck.com/images/cards_cropped/43577607.jpg
43580269,Emes the Infinity,Effect Monster,10/26/2004,02/05/2004,https://images.ygoprodeck.com/images/cards_cropped/43580269.jpg
43582229,Freezing Chains of the Ice Barrier,Spell Card,02/18/2021,11/21/2020,https://images.ygoprodeck.com/images/cards_cropped/43582229.jpg
43583400,Antialian,Effect Monster,08/09/2018,12/09/2017,https://images.ygoprodeck.com/images/cards_cropped/43583400.jpg
43586926,Twin-Headed Behemoth,Effect Monster,06/06/2003,11/29/2001,https://images.ygoprodeck.com/images/cards_cropped/43586926.jpg
43598843,Gimmick Puppet Terror Baby,Effect Monster,09/26/2019,06/08/2019,https://images.ygoprodeck.com/images/cards_cropped/43598843.jpg
43618262,Hatsugai,Trap Card,05/04/2023,01/14/2023,https://images.ygoprodeck.com/images/cards_cropped/43618262.jpg
43633088,Emergency Apport,Trap Card,02/08/2024,01/01/1990,https://images.ygoprodeck.com/images/cards_cropped/43633088.jpg
43641473,Tailor of the Fickle,Spell Card,09/16/2002,04/20/2000,https://images.ygoprodeck.com/images/cards_cropped/43641473.jpg
43642620,Zombie Mammoth,Effect Monster,11/01/2008,07/19/2008,https://images.ygoprodeck.com/images/cards_cropped/43642620.jpg
43644025,Cocoon Rebirth,Spell Card,08/15/2007,05/12/2007,https://images.ygoprodeck.com/images/cards_cropped/43644025.jpg
43658697,U.A. Signing Deal,Spell Card,05/14/2015,09/19/2015,https://images.ygoprodeck.com/images/cards_cropped/43658697.jpg
43661068,"Star Light, Star Bright",Spell Card,01/14/2012,11/19/2011,https://images.ygoprodeck.com/images/cards_cropped/43661068.jpg
43664494,Prank-Kids Pranks,Spell Card,11/15/2018,08/04/2018,https://images.ygoprodeck.com/images/cards_cropped/43664494.jpg
43685562,Joruri-P.U.N.K. Dangerous Gabu,Trap Card,01/27/2022,08/28/2021,https://images.ygoprodeck.com/images/cards_cropped/43685562.jpg
43694075,Novox's Prayer,Spell Card,10/01/2002,03/23/2000,https://images.ygoprodeck.com/images/cards_cropped/43694075.jpg
43694481,Blizzard Falcon,Effect Monster,05/17/2013,02/16/2013,https://images.ygoprodeck.com/images/cards_cropped/43694481.jpg
43694650,Danger!? Jackalope?,Effect Monster,07/26/2018,09/14/2019,https://images.ygoprodeck.com/images/cards_cropped/43694650.jpg
43697559,Jetroid,Effect Monster,08/06/2005,05/26/2005,https://images.ygoprodeck.com/images/cards_cropped/43697559.jpg
43698897,Frightfur Factory,Spell Card,05/14/2015,02/14/2015,https://images.ygoprodeck.com/images/cards_cropped/43698897.jpg
43708041,Hazy Glory,Trap Card,01/25/2013,11/17/2012,https://images.ygoprodeck.com/images/cards_cropped/43708041.jpg
43708640,Minoan Centaur,Effect Monster,05/02/2009,02/14/2009,https://images.ygoprodeck.com/images/cards_cropped/43708640.jpg
43709490,Myutant GB-88,Effect Monster,11/05/2020,09/25/2021,https://images.ygoprodeck.com/images/cards_cropped/43709490.jpg
43711255,Prohibition,Spell Card,10/20/2002,09/28/2000,https://images.ygoprodeck.com/images/cards_cropped/43711255.jpg
43714890,Man-Thro' Tro',Effect Monster,06/01/2004,02/26/2004,https://images.ygoprodeck.com/images/cards_cropped/43714890.jpg
43716289,Poison Mummy,Flip Effect Monster,07/18/2003,03/21/2002,https://images.ygoprodeck.com/images/cards_cropped/43716289.jpg
43722862,Windwitch - Ice Bell,Effect Monster,02/09/2017,10/08/2016,https://images.ygoprodeck.com/images/cards_cropped/43722862.jpg
43730887,Holding Arms,Effect Monster,04/14/2016,12/19/2015,https://images.ygoprodeck.com/images/cards_cropped/43730887.jpg
43735670,Marincess Blue Slug,Link Monster,07/25/2019,04/13/2019,https://images.ygoprodeck.com/images/cards_cropped/43735670.jpg
43739056,Amanokujaki,Tuner Monster,02/04/2021,10/31/2020,https://images.ygoprodeck.com/images/cards_cropped/43739056.jpg
43748308,Brotherhood of the Fire Fist - Dragon,Effect Monster,01/25/2013,11/17/2012,https://images.ygoprodeck.com/images/cards_cropped/43748308.jpg
43751755,Chrysalis Pantail,Effect Monster,08/15/2007,05/12/2007,https://images.ygoprodeck.com/images/cards_cropped/43751755.jpg
43785278,Foucault's Cannon,Pendulum Normal Monster,08/14/2014,04/19/2014,https://images.ygoprodeck.com/images/cards_cropped/43785278.jpg
43791861,Phoenix Beast Gairuda,Effect Monster,02/01/2013,01/24/2012,https://images.ygoprodeck.com/images/cards_cropped/43791861.jpg
43793530,Giga Gagagigo,Normal Monster,03/01/2004,07/17/2003,https://images.ygoprodeck.com/images/cards_cropped/43793530.jpg
43797906,Warrior of Atlantis,Effect Monster,05/16/2007,02/15/2007,https://images.ygoprodeck.com/images/cards_cropped/43797906.jpg
43803845,Duck Dummy,Gemini Monster,10/19/2017,07/08/2017,https://images.ygoprodeck.com/images/cards_cropped/43803845.jpg
43813459,Photon Current,Trap Card,03/16/2012,03/17/2012,https://images.ygoprodeck.com/images/cards_cropped/43813459.jpg
43839002,Cynet Backdoor,Spell Card,11/02/2017,06/17/2017,https://images.ygoprodeck.com/images/cards_cropped/43839002.jpg
43841694,Spellbook of Miracles,Spell Card,05/17/2013,05/18/2013,https://images.ygoprodeck.com/images/cards_cropped/43841694.jpg
43845801,Neutron Blast,Spell Card,09/15/2016,06/04/2016,https://images.ygoprodeck.com/images/cards_cropped/43845801.jpg
43857222,Magicalibra,Pendulum Normal Monster,07/25/2019,04/13/2019,https://images.ygoprodeck.com/images/cards_cropped/43857222.jpg
43863925,Exosister Stella,Effect Monster,01/27/2022,08/28/2021,https://images.ygoprodeck.com/images/cards_cropped/43863925.jpg
43886072,Prank-Kids Bow-Wow-Bark,Link Monster,11/15/2018,08/04/2018,https://images.ygoprodeck.com/images/cards_cropped/43886072.jpg
43889633,Forgotten Temple of the Deep,Trap Card,02/12/2010,11/14/2009,https://images.ygoprodeck.com/images/cards_cropped/43889633.jpg
43892409,Dark Magician Girl the Dragon Knight,Fusion Monster,04/25/2014,05/17/2014,https://images.ygoprodeck.com/images/cards_cropped/43892409.jpg
43892409,Dark Magician Girl the Dragon Knight,Fusion Monster,04/25/2014,05/17/2014,https://images.ygoprodeck.com/images/cards_cropped/43892409.jpg
43898403,Twin Twisters,Spell Card,01/14/2016,10/17/2015,https://images.ygoprodeck.com/images/cards_cropped/43898403.jpg
43906884,Blackwing - Boobytrap,Trap Card,11/06/2010,07/17/2010,https://images.ygoprodeck.com/images/cards_cropped/43906884.jpg
43912676,Celestia,Spell Card,11/06/2014,07/19/2014,https://images.ygoprodeck.com/images/cards_cropped/43912676.jpg
43925870,Windmill Genex,Synchro Monster,05/25/2010,12/04/2008,https://images.ygoprodeck.com/images/cards_cropped/43925870.jpg
43930492,Magical Something,Effect Monster,07/30/2016,09/09/2017,https://images.ygoprodeck.com/images/cards_cropped/43930492.jpg
43932460,Naturia Landoise,Synchro Monster,01/25/2011,10/01/2009,https://images.ygoprodeck.com/images/cards_cropped/43932460.jpg
43940008,Duel Tower,Spell Card,09/14/2022,02/19/2022,https://images.ygoprodeck.com/images/cards_cropped/43940008.jpg
43944080,Nemleria Dream Defender - Couette,Effect Monster,05/04/2023,01/14/2023,https://images.ygoprodeck.com/images/cards_cropped/43944080.jpg
43959432,Metamorphortress,Trap Card,07/21/2016,04/23/2016,https://images.ygoprodeck.com/images/cards_cropped/43959432.jpg
43973174,The Flute of Summoning Dragon,Spell Card,03/29/2002,12/16/1999,https://images.ygoprodeck.com/images/cards_cropped/43973174.jpg
43986064,Giant Starfall,Trap Card,11/04/2021,07/17/2021,https://images.ygoprodeck.com/images/cards_cropped/43986064.jpg
43994202,Subsurface Stage Divers,Trap Card,10/18/2018,07/14/2018,https://images.ygoprodeck.com/images/cards_cropped/43994202.jpg
44009443,Orbital Hydralander,Effect Monster,08/03/2017,04/15/2017,https://images.ygoprodeck.com/images/cards_cropped/44009443.jpg
44026393,Mecha Phantom Beast Raiten,Effect Monster,10/19/2017,07/08/2017,https://images.ygoprodeck.com/images/cards_cropped/44026393.jpg
904186,Mecha Phantom Beast Token,Token,12/06/2018,01/01/2013,https://images.ygoprodeck.com/images/cards_cropped/904186.jpg
44028461,Blackback,Trap Card,11/06/2010,07/17/2010,https://images.ygoprodeck.com/images/cards_cropped/44028461.jpg
44035031,Gravity Warrior,Synchro Monster,03/16/2012,03/17/2012,https://images.ygoprodeck.com/images/cards_cropped/44035031.jpg
44046281,Dimension Gate,Trap Card,01/25/2013,11/17/2012,https://images.ygoprodeck.com/images/cards_cropped/44046281.jpg
44052074,Ancient Gear Catapult,Spell Card,04/13/2017,09/24/2016,https://images.ygoprodeck.com/images/cards_cropped/44052074.jpg
44052075,Ancient Gear Token,Token,04/13/2017,09/24/2016,https://images.ygoprodeck.com/images/cards_cropped/44052075.jpg
44072894,Supply,Flip Effect Monster,03/01/2003,07/21/2001,https://images.ygoprodeck.com/images/cards_cropped/44072894.jpg
44073668,Takriminos,Normal Monster,12/20/2002,06/01/1999,https://images.ygoprodeck.com/images/cards_cropped/44073668.jpg
44088292,Poly-Chemicritter Dioxogre,Gemini Monster,11/03/2016,07/09/2016,https://images.ygoprodeck.com/images/cards_cropped/44088292.jpg
44092304,Parasomnia Pillow,Spell Card,05/19/2022,01/15/2022,https://images.ygoprodeck.com/images/cards_cropped/44092304.jpg
44094981,Earthbound Servant Geo Gryphon,Synchro Monster,01/18/2024,06/10/2023,https://images.ygoprodeck.com/images/cards_cropped/44094981.jpg
44095762,Mirror Force,Trap Card,06/26/2002,01/27/2000,https://images.ygoprodeck.com/images/cards_cropped/44095762.jpg
44097050,Mecha Phantom Beast Auroradon,Link Monster,03/19/2020,11/23/2019,https://images.ygoprodeck.com/images/cards_cropped/44097050.jpg
904186,Mecha Phantom Beast Token,Token,12/06/2018,01/01/2013,https://images.ygoprodeck.com/images/cards_cropped/904186.jpg
44125452,Rose Fairy,Effect Monster,02/12/2010,11/14/2009,https://images.ygoprodeck.com/images/cards_cropped/44125452.jpg
44133040,Evil Eye of Selene,Spell Card,03/21/2019,02/23/2019,https://images.ygoprodeck.com/images/cards_cropped/44133040.jpg
44139064,Megaroid City,Spell Card,09/07/2017,06/03/2017,https://images.ygoprodeck.com/images/cards_cropped/44139064.jpg
44146295,Mirrorjade the Iceblade Dragon,Fusion Monster,04/14/2022,12/04/2021,https://images.ygoprodeck.com/images/cards_cropped/44146295.jpg
44155002,The Fabled Unicore,Synchro Monster,01/25/2011,10/01/2009,https://images.ygoprodeck.com/images/cards_cropped/44155002.jpg
44161893,Salamangreat Zebroid X,Effect Monster,04/30/2020,01/11/2020,https://images.ygoprodeck.com/images/cards_cropped/44161893.jpg
44163252,Valkyrie Sechste,Effect Monster,01/31/2019,09/14/2019,https://images.ygoprodeck.com/images/cards_cropped/44163252.jpg
44178886,"Ehren, Lightsworn Monk",Effect Monster,05/03/2008,09/19/2009,https://images.ygoprodeck.com/images/cards_cropped/44178886.jpg
44179224,Abyss Actor - Curtain Raiser,Pendulum Effect Monster,07/06/2017,05/13/2017,https://images.ygoprodeck.com/images/cards_cropped/44179224.jpg
44182827,Samsara,Spell Card,02/18/2006,11/17/2005,https://images.ygoprodeck.com/images/cards_cropped/44182827.jpg
44186624,D/D/D Supreme King Kaiser,Effect Monster,01/19/2017,08/11/2014,https://images.ygoprodeck.com/images/cards_cropped/44186624.jpg
44190146,Grandpa Demetto,Effect Monster,12/02/2021,12/01/2020,https://images.ygoprodeck.com/images/cards_cropped/44190146.jpg
44203504,Robotic Knight,Normal Monster,06/06/2003,11/29/2001,https://images.ygoprodeck.com/images/cards_cropped/44203504.jpg
44209392,Castle Walls,Trap Card,03/29/2002,07/05/1999,https://images.ygoprodeck.com/images/cards_cropped/44209392.jpg
44221928,Breath of Acclamation,Spell Card,02/04/2021,09/25/2021,https://images.ygoprodeck.com/images/cards_cropped/44221928.jpg
44223284,Abyssal Kingshark,Effect Monster,08/15/2007,09/13/2008,https://images.ygoprodeck.com/images/cards_cropped/44223284.jpg
44227727,Plunder Patroll Shipshape Ships Shipping,Spell Card,04/30/2020,01/11/2020,https://images.ygoprodeck.com/images/cards_cropped/44227727.jpg
44236692,Necro Linker,Effect Monster,11/06/2010,07/17/2010,https://images.ygoprodeck.com/images/cards_cropped/44236692.jpg
44241999,Goblin Biker Troika Griare,XYZ Monster,04/25/2024,01/27/2024,https://images.ygoprodeck.com/images/cards_cropped/44241999.jpg
44250812,Gagaga Clerk,Effect Monster,01/25/2013,11/17/2012,https://images.ygoprodeck.com/images/cards_cropped/44250812.jpg
44256816,1st Movement Solo,Spell Card,11/06/2014,07/19/2014,https://images.ygoprodeck.com/images/cards_cropped/44256816.jpg
44273680,Star Seraph Sage,Effect Monster,08/08/2013,04/20/2013,https://images.ygoprodeck.com/images/cards_cropped/44273680.jpg
44287299,Masaki the Legendary Swordsman,Normal Monster,03/08/2002,03/06/1999,https://images.ygoprodeck.com/images/cards_cropped/44287299.jpg
44297127,Miracle Rupture,Spell Card,07/23/2020,06/06/2020,https://images.ygoprodeck.com/images/cards_cropped/44297127.jpg
44308317,Speaker for the Ice Barriers,Effect Monster,02/18/2021,11/21/2020,https://images.ygoprodeck.com/images/cards_cropped/44308317.jpg
44311445,Madolche Puddingcess Chocolat-a-la-Mode,XYZ Monster,05/14/2015,02/14/2015,https://images.ygoprodeck.com/images/cards_cropped/44311445.jpg
44330098,Gorz the Emissary of Darkness,Effect Monster,11/21/2008,09/04/2006,https://images.ygoprodeck.com/images/cards_cropped/44330098.jpg
44330099,Emissary of Darkness Token,Token,02/21/2013,02/21/2013,https://images.ygoprodeck.com/images/cards_cropped/44330099.jpg
44335251,Souleating Oviraptor,Effect Monster,04/13/2017,02/25/2017,https://images.ygoprodeck.com/images/cards_cropped/44335251.jpg
44341034,Dark Bug,Effect Monster,02/12/2010,11/14/2009,https://images.ygoprodeck.com/images/cards_cropped/44341034.jpg
44352516,Cyberdark Inferno,Spell Card,09/07/2017,06/03/2017,https://images.ygoprodeck.com/images/cards_cropped/44352516.jpg
44362883,Branded Fusion,Spell Card,04/14/2022,12/04/2021,https://images.ygoprodeck.com/images/cards_cropped/44362883.jpg
44364077,Performapal Salutiger,Effect Monster,08/06/2015,08/11/2014,https://images.ygoprodeck.com/images/cards_cropped/44364077.jpg
44364207,Jade Knight,Effect Monster,11/01/2008,07/19/2008,https://images.ygoprodeck.com/images/cards_cropped/44364207.jpg
44373896,Destruction Dragon,Fusion Monster,03/08/2018,09/08/2018,https://images.ygoprodeck.com/images/cards_cropped/44373896.jpg
44394295,Shaddoll Fusion,Spell Card,08/14/2014,04/19/2014,https://images.ygoprodeck.com/images/cards_cropped/44394295.jpg
44397496,Red-Eyes Spirit,Trap Card,07/16/2015,05/16/2015,https://images.ygoprodeck.com/images/cards_cropped/44397496.jpg
44405066,Red-Eyes Flare Metal Dragon,XYZ Monster,08/06/2015,04/25/2015,https://images.ygoprodeck.com/images/cards_cropped/44405066.jpg
44413654,Morphtronic Impact Return,Trap Card,11/17/2022,06/11/2022,https://images.ygoprodeck.com/images/cards_cropped/44413654.jpg
44424095,Morphtronic Accelerator,Spell Card,11/01/2008,07/19/2008,https://images.ygoprodeck.com/images/cards_cropped/44424095.jpg
44430454,Chamberlain of the Six Samurai,Normal Monster,11/14/2007,07/21/2007,https://images.ygoprodeck.com/images/cards_cropped/44430454.jpg
